accuracy,f1,roc_auc,precision,recall,userId,train_size,test_size,model
0.3333333333333333,0.33333333333333337,0.4,1.0,0.2,221082,21,6,GCN
0.5,0.6666666666666665,0.0,0.6,0.75,127253,20,6,GCN
0.8,0.0,0.75,0.0,0.0,83377,19,5,GCN
0.6666666666666666,0.6666666666666666,0.7777777777777778,0.6666666666666666,0.6666666666666666,2305,21,6,GCN
0.0,,,,,43341,20,5,GCN
0.6,0.5,0.5,1.0,0.3333333333333333,9516,20,5,GCN
0.5,0.5714285714285715,0.4444444444444445,0.5,0.6666666666666666,176806,21,6,GCN
0.16666666666666666,0.28571428571428575,0.125,0.2,0.5,107420,21,6,GCN
0.5,0.5714285714285715,0.33333333333333337,0.5,0.6666666666666666,190645,20,6,GCN
0.2857142857142857,0.28571428571428575,0.5,0.2,0.5,127107,26,7,GCN
0.3333333333333333,0.3333333333333333,0.33333333333333337,0.3333333333333333,0.3333333333333333,104070,24,6,GCN
0.16666666666666666,0.2857142857142857,0.8,0.16666666666666666,1.0,229336,23,6,GCN
1.0,,,,,181650,25,7,GCN
0.3333333333333333,0.3333333333333333,0.5,0.5,0.25,155028,24,6,GCN
0.42857142857142855,0.5,0.3,0.3333333333333333,1.0,217695,25,7,GCN
0.7142857142857143,0.8,0.75,0.6666666666666666,1.0,57096,24,7,GCN
0.7142857142857143,0.8333333333333333,0.5,0.7142857142857143,1.0,218379,24,7,GCN
0.6666666666666666,0.8,0.5,0.6666666666666666,1.0,216752,23,6,GCN
0.42857142857142855,0.6,0.75,0.42857142857142855,1.0,134737,24,7,GCN
0.2857142857142857,0.0,0.3,0.0,0.0,68479,24,7,GCN
0.14285714285714285,0.0,0.5,0.0,0.0,156954,25,7,GCN
0.42857142857142855,0.0,0.5,0.0,0.0,49497,25,7,GCN
0.5714285714285714,0.0,0.19999999999999996,0.0,0.0,8696,26,7,GCN
0.8333333333333334,0.9090909090909091,0.6,0.8333333333333334,1.0,163693,23,6,GCN
0.8571428571428571,0.888888888888889,0.9166666666666667,0.8,1.0,94540,24,7,GCN
0.3333333333333333,,,,,80931,23,6,GCN
0.5714285714285714,0.0,0.09999999999999998,0.0,0.0,175337,26,7,GCN
0.5714285714285714,0.5714285714285715,0.5,0.4,1.0,81901,24,7,GCN
0.5,0.5714285714285715,0.33333333333333337,0.5,0.6666666666666666,98000,23,6,GCN
0.7142857142857143,0.8,0.8333333333333334,1.0,0.6666666666666666,113325,25,7,GCN
0.42857142857142855,0.5,0.41666666666666663,0.4,0.6666666666666666,165320,26,7,GCN
0.7142857142857143,0.75,0.8333333333333334,0.75,0.75,51030,24,7,GCN
0.2857142857142857,0.2857142857142857,0.8333333333333334,0.16666666666666666,1.0,51807,28,7,GCN
0.375,0.5454545454545454,0.08333333333333333,0.6,0.5,249297,30,8,GCN
0.625,0.5714285714285715,0.6666666666666666,0.5,0.6666666666666666,57735,32,8,GCN
0.5,0.6666666666666666,0.4375,0.5,1.0,250722,32,8,GCN
0.875,0.9090909090909091,0.8666666666666667,0.8333333333333334,1.0,152769,32,8,GCN
0.5,0.0,0.5625,0.0,0.0,57604,28,8,GCN
0.625,0.4,0.5,1.0,0.25,95847,31,8,GCN
0.75,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,177442,28,8,GCN
0.875,0.923076923076923,1.0,0.8571428571428571,1.0,481,32,8,GCN
0.25,0.0,0.1875,0.0,0.0,82327,31,8,GCN
0.5,0.6666666666666666,0.08333333333333333,0.6666666666666666,0.6666666666666666,224792,32,8,GCN
0.375,0.5454545454545454,0.5333333333333333,0.375,1.0,74528,29,8,GCN
0.625,0.4,0.4375,1.0,0.25,152293,28,8,GCN
0.75,0.7499999999999999,0.8666666666666667,0.6,1.0,89868,28,8,GCN
0.0,,,,,233797,28,7,GCN
0.625,0.6666666666666666,0.8,0.5,1.0,100780,29,8,GCN
1.0,1.0,1.0,1.0,1.0,141529,29,8,GCN
0.375,0.0,0.1875,0.0,0.0,134663,32,8,GCN
0.375,0.5454545454545454,0.75,0.42857142857142855,0.75,41450,29,8,GCN
0.14285714285714285,0.0,0.08333333333333333,0.0,0.0,4241,27,7,GCN
0.625,0.0,0.6666666666666666,0.0,0.0,12745,31,8,GCN
0.75,0.8333333333333333,0.8666666666666667,0.7142857142857143,1.0,31309,32,8,GCN
0.5,0.3333333333333333,0.6,0.3333333333333333,0.3333333333333333,183847,32,8,GCN
0.2857142857142857,0.28571428571428575,0.3333333333333333,0.25,0.3333333333333333,88759,27,7,GCN
0.5,0.0,0.4375,0.0,0.0,59458,29,8,GCN
0.5,,,,,264080,32,8,GCN
0.4444444444444444,0.5454545454545454,0.5,0.5,0.6,101780,35,9,GCN
0.3,0.22222222222222224,0.2857142857142857,0.5,0.14285714285714285,124678,36,10,GCN
0.7777777777777778,0.8,0.9444444444444445,1.0,0.6666666666666666,153299,36,9,GCN
0.8,0.8333333333333333,0.8571428571428571,1.0,0.7142857142857143,123015,38,10,GCN
0.7,0.8,0.6666666666666667,0.6666666666666666,1.0,7395,38,10,GCN
0.6666666666666666,0.7999999999999999,0.3571428571428571,0.75,0.8571428571428571,134447,35,9,GCN
0.6666666666666666,0.4,0.7000000000000001,1.0,0.25,2574,35,9,GCN
0.6666666666666666,0.4,0.7777777777777778,0.5,0.3333333333333333,160714,32,9,GCN
0.5555555555555556,0.6666666666666666,0.4,0.5714285714285714,0.8,101302,32,9,GCN
0.7777777777777778,0.8571428571428571,0.8333333333333334,0.75,1.0,206911,36,9,GCN
0.3,0.2222222222222222,0.4375,1.0,0.125,172426,37,10,GCN
0.4444444444444444,0.6153846153846153,0.65,0.4444444444444444,1.0,14228,36,9,GCN
0.6666666666666666,0.0,0.5714285714285714,0.0,0.0,143607,35,9,GCN
0.6,0.7499999999999999,0.75,0.6,1.0,100547,37,10,GCN
0.6,0.75,0.5238095238095238,0.6666666666666666,0.8571428571428571,104582,38,10,GCN
0.8,0.888888888888889,0.875,0.8,1.0,133224,38,10,GCN
0.6,0.7499999999999999,0.37499999999999994,0.6,1.0,9487,37,10,GCN
0.3333333333333333,0.4,0.5555555555555556,0.5,0.3333333333333333,240808,33,9,GCN
0.4444444444444444,0.0,0.6,0.0,0.0,166320,33,9,GCN
0.7,0.8235294117647058,0.0,0.7,1.0,170671,38,10,GCN
0.5,0.6666666666666666,0.6799999999999999,0.5,1.0,64804,38,10,GCN
0.4444444444444444,0.4444444444444444,0.22222222222222224,0.3333333333333333,0.6666666666666666,43030,35,9,GCN
0.1111111111111111,0.20000000000000004,0.1,0.2,0.2,161350,32,9,GCN
0.5833333333333334,0.0,0.19999999999999996,0.0,0.0,17903,45,12,GCN
0.7272727272727273,0.8421052631578948,0.3333333333333333,0.8,0.8888888888888888,132871,44,11,GCN
0.8,0.8571428571428571,0.8333333333333334,0.75,1.0,260519,39,10,GCN
0.8,0.8571428571428571,0.75,0.75,1.0,2258,40,10,GCN
0.7272727272727273,0.823529411764706,0.7916666666666667,0.7777777777777778,0.875,31568,43,11,GCN
0.2727272727272727,0.2,0.3,0.25,0.16666666666666666,161209,40,11,GCN
0.6363636363636364,0.7142857142857143,0.5714285714285714,0.7142857142857143,0.7142857142857143,27544,44,11,GCN
0.7,0.823529411764706,0.5625,0.7777777777777778,0.875,194156,40,10,GCN
0.5833333333333334,0.5454545454545454,0.6285714285714286,0.75,0.42857142857142855,101876,46,12,GCN
0.6,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,84803,40,10,GCN
0.45454545454545453,0.4,0.39999999999999997,0.5,0.3333333333333333,168900,41,11,GCN
0.8181818181818182,0.0,0.5,0.0,0.0,13638,41,11,GCN
0.5833333333333334,0.4444444444444445,0.37142857142857144,0.5,0.4,230666,44,12,GCN
0.36363636363636365,0.22222222222222224,0.3928571428571428,0.5,0.14285714285714285,208545,43,11,GCN
0.75,0.8235294117647058,0.8500000000000001,1.0,0.7,218342,44,12,GCN
0.36363636363636365,0.0,0.5357142857142857,0.0,0.0,148958,41,11,GCN
0.7272727272727273,0.7999999999999999,0.6785714285714286,0.75,0.8571428571428571,178748,44,11,GCN
0.45454545454545453,0.5,0.5714285714285714,0.6,0.42857142857142855,121924,43,11,GCN
0.4166666666666667,0.4615384615384615,0.9629629629629629,0.3,1.0,133818,44,12,GCN
0.6363636363636364,0.75,0.6071428571428571,0.6666666666666666,0.8571428571428571,230102,41,11,GCN
0.45454545454545453,0.625,0.7666666666666667,0.45454545454545453,1.0,133583,42,11,GCN
0.45454545454545453,0.0,0.5,0.0,0.0,170380,44,11,GCN
0.5454545454545454,0.6666666666666666,0.5,0.625,0.7142857142857143,160499,41,11,GCN
0.7272727272727273,0.7272727272727272,0.7666666666666666,0.6666666666666666,0.8,148095,40,11,GCN
0.6666666666666666,0.7142857142857143,0.6000000000000001,0.5555555555555556,1.0,13744,45,12,GCN
0.9166666666666666,0.8571428571428571,1.0,1.0,0.75,177635,48,12,GCN
0.5714285714285714,0.7272727272727273,0.6363636363636364,0.7272727272727273,0.7272727272727273,226425,55,14,GCN
0.5,0.6666666666666666,0.37777777777777777,0.5833333333333334,0.7777777777777778,11812,52,14,GCN
0.5,0.36363636363636365,0.5416666666666666,0.6666666666666666,0.25,37439,55,14,GCN
0.7142857142857143,0.8,1.0,0.6666666666666666,1.0,199977,53,14,GCN
0.5,0.5333333333333333,0.47916666666666663,0.5714285714285714,0.5,204491,55,14,GCN
0.6428571428571429,0.6666666666666666,0.7083333333333334,0.7142857142857143,0.625,86312,54,14,GCN
0.6428571428571429,0.7826086956521738,0.475,0.6923076923076923,0.9,173502,52,14,GCN
0.38461538461538464,0.33333333333333337,0.6363636363636364,0.2,1.0,3589,48,13,GCN
0.8571428571428571,0.923076923076923,0.20833333333333331,0.8571428571428571,1.0,146823,52,14,GCN
0.7142857142857143,0.8,0.45833333333333337,0.6666666666666666,1.0,18255,52,14,GCN
0.5833333333333334,0.0,0.942857142857143,0.0,0.0,21077,48,12,GCN
0.5384615384615384,0.5,0.5714285714285714,0.6,0.42857142857142855,13052,52,13,GCN
0.5,0.25,0.4814814814814815,0.2,0.3333333333333333,161005,48,12,GCN
0.8571428571428571,0.8,0.8333333333333333,1.0,0.6666666666666666,80710,53,14,GCN
0.7142857142857143,0.7777777777777777,0.8500000000000001,0.875,0.7,107139,55,14,GCN
0.38461538461538464,0.42857142857142855,0.5,0.375,0.5,38750,52,13,GCN
0.6153846153846154,0.761904761904762,0.4166666666666667,0.8888888888888888,0.6666666666666666,118656,52,13,GCN
0.4666666666666667,0.6363636363636364,0.7321428571428571,0.4666666666666667,1.0,69572,56,15,GCN
0.46153846153846156,0.5882352941176471,0.5476190476190477,0.45454545454545453,0.8333333333333334,74929,51,13,GCN
0.5384615384615384,0.6666666666666665,0.5333333333333333,0.75,0.6,68670,50,13,GCN
0.7692307692307693,0.6666666666666665,0.75,0.6,0.75,26156,52,13,GCN
0.6153846153846154,0.7368421052631579,0.75,0.6363636363636364,0.875,43055,50,13,GCN
0.6428571428571429,0.6666666666666666,0.7777777777777778,0.5,1.0,96468,54,14,GCN
0.5384615384615384,0.625,0.675,0.625,0.625,23702,48,13,GCN
0.5,0.6,0.5238095238095238,0.5454545454545454,0.6666666666666666,165008,61,16,GCN
0.3333333333333333,0.16666666666666669,0.5681818181818182,1.0,0.09090909090909091,59612,57,15,GCN
0.5882352941176471,0.7407407407407407,0.2285714285714286,0.5882352941176471,1.0,243874,65,17,GCN
0.75,0.8461538461538461,0.4583333333333333,0.7857142857142857,0.9166666666666666,158418,63,16,GCN
0.4375,0.39999999999999997,0.421875,0.42857142857142855,0.375,132171,60,16,GCN
0.375,0.37499999999999994,0.2363636363636364,0.2727272727272727,0.6,206315,61,16,GCN
0.7058823529411765,0.8275862068965517,0.5625,0.9230769230769231,0.75,36251,66,17,GCN
0.625,0.7,0.6000000000000001,0.7,0.7,37108,63,16,GCN
0.8,0.8695652173913043,0.7954545454545454,0.8333333333333334,0.9090909090909091,212772,59,15,GCN
0.3333333333333333,0.5,0.2727272727272727,0.35294117647058826,0.8571428571428571,196246,70,18,GCN
0.6111111111111112,0.6956521739130435,0.8518518518518517,0.5714285714285714,0.8888888888888888,31629,69,18,GCN
0.4444444444444444,0.6153846153846153,0.3194444444444444,0.5714285714285714,0.6666666666666666,126005,68,18,GCN
0.5555555555555556,0.5555555555555556,0.625,0.625,0.5,189918,68,18,GCN
0.4375,0.5263157894736842,0.5079365079365079,0.5,0.5555555555555556,263564,63,16,GCN
0.4666666666666667,0.6,0.4464285714285714,0.46153846153846156,0.8571428571428571,107721,60,15,GCN
0.5882352941176471,0.4615384615384615,0.5833333333333334,0.6,0.375,1900,65,17,GCN
0.6666666666666666,0.6153846153846153,0.6851851851851852,0.5714285714285714,0.6666666666666666,209024,60,15,GCN
0.7647058823529411,0.8571428571428571,0.5333333333333332,0.75,1.0,187974,67,17,GCN
0.4117647058823529,0.5454545454545454,0.5277777777777778,0.42857142857142855,0.75,216255,67,17,GCN
0.8823529411764706,0.9375,0.8333333333333333,0.8823529411764706,1.0,17756,68,17,GCN
0.6470588235294118,0.6250000000000001,0.7,0.5555555555555556,0.7142857142857143,113726,67,17,GCN
0.875,0.8571428571428571,0.8412698412698413,0.8571428571428571,0.8571428571428571,178619,60,16,GCN
0.375,0.4444444444444445,0.515625,0.4,0.5,48607,62,16,GCN
0.5,0.42857142857142855,0.5166666666666666,0.375,0.5,140006,63,16,GCN
0.45,0.26666666666666666,0.5729166666666666,0.6666666666666666,0.16666666666666666,98213,79,20,GCN
0.47619047619047616,0.35294117647058826,0.6296296296296297,0.6,0.25,31962,84,21,GCN
0.47368421052631576,0.5454545454545454,0.4318181818181818,0.42857142857142855,0.75,187347,74,19,GCN
0.631578947368421,0.7200000000000001,0.7272727272727273,0.6428571428571429,0.8181818181818182,49227,74,19,GCN
0.8095238095238095,0.8461538461538461,0.7596153846153846,0.8461538461538461,0.8461538461538461,216676,82,21,GCN
0.4,0.5384615384615384,0.4642857142857142,0.5833333333333334,0.5,545,76,20,GCN
0.7142857142857143,0.25,0.6222222222222222,0.5,0.16666666666666666,249938,82,21,GCN
0.75,0.8387096774193549,0.45238095238095244,0.7647058823529411,0.9285714285714286,153761,76,20,GCN
0.7142857142857143,0.8235294117647058,0.5666666666666667,0.7368421052631579,0.9333333333333333,269242,82,21,GCN
0.5238095238095238,0.16666666666666666,0.41346153846153844,0.25,0.125,245148,81,21,GCN
0.7272727272727273,0.7857142857142857,0.8250000000000001,0.6875,0.9166666666666666,16288,88,22,GCN
0.6111111111111112,0.5333333333333333,0.6875,0.5714285714285714,0.5,51423,72,18,GCN
0.7,0.4,0.625,1.0,0.25,257370,76,20,GCN
0.55,0.5263157894736842,0.6813186813186815,0.8333333333333334,0.38461538461538464,45861,80,20,GCN
0.7368421052631579,0.0,0.30000000000000004,0.0,0.0,128929,76,19,GCN
0.6666666666666666,0.7586206896551724,0.5865384615384616,0.6875,0.8461538461538461,217283,83,21,GCN
0.6666666666666666,0.8,0.4027777777777778,0.6666666666666666,1.0,212225,71,18,GCN
0.7142857142857143,0.8333333333333333,0.5666666666666667,0.7142857142857143,1.0,184285,80,21,GCN
0.5555555555555556,0.6,0.6623376623376623,0.46153846153846156,0.8571428571428571,98258,72,18,GCN
0.7,0.8125,0.515625,0.8125,0.8125,73951,79,20,GCN
0.7727272727272727,0.8717948717948718,0.625,0.8095238095238095,0.9444444444444444,150842,85,22,GCN
0.7368421052631579,0.4444444444444444,0.6666666666666666,0.3333333333333333,0.6666666666666666,108891,76,19,GCN
0.6666666666666666,0.7586206896551724,0.5769230769230769,0.6875,0.8461538461538461,50554,81,21,GCN
0.631578947368421,0.7407407407407406,0.6136363636363636,0.625,0.9090909090909091,219541,74,19,GCN
0.6666666666666666,0.7741935483870968,0.5648148148148149,0.631578947368421,1.0,3886,83,21,GCN
0.6111111111111112,0.7407407407407406,0.6233766233766234,0.625,0.9090909090909091,264916,71,18,GCN
0.7307692307692307,0.22222222222222224,0.5714285714285714,0.5,0.14285714285714285,136472,101,26,GCN
0.4230769230769231,0.5945945945945946,0.5238095238095238,0.4782608695652174,0.7857142857142857,58734,102,26,GCN
0.5555555555555556,0.14285714285714288,0.5568181818181818,0.3333333333333333,0.09090909090909091,243176,108,27,GCN
0.72,0.4615384615384615,0.7666666666666666,1.0,0.3,262815,97,25,GCN
0.76,0.8421052631578948,0.6527777777777778,0.7272727272727273,1.0,57999,96,25,GCN
0.6923076923076923,0.0,0.6240601503759399,0.0,0.0,141006,102,26,GCN
0.46153846153846156,0.12500000000000003,0.406060606060606,0.2,0.09090909090909091,46272,104,26,GCN
0.52,0.6470588235294117,0.4740259740259741,0.55,0.7857142857142857,226047,96,25,GCN
0.48148148148148145,0.6111111111111113,0.5529411764705883,0.5789473684210527,0.6470588235294118,246019,106,27,GCN
0.7857142857142857,0.7000000000000001,0.8871794871794874,1.0,0.5384615384615384,48762,110,28,GCN
0.5217391304347826,0.6206896551724139,0.5227272727272727,0.5294117647058824,0.75,32226,88,23,GCN
0.5652173913043478,0.37499999999999994,0.611111111111111,0.2727272727272727,0.6,235766,91,23,GCN
0.38461538461538464,0.5000000000000001,0.47500000000000003,0.36363636363636365,0.8,208686,100,26,GCN
0.5925925925925926,0.717948717948718,0.5246913580246914,0.6666666666666666,0.7777777777777778,227516,105,27,GCN
0.2608695652173913,0.32,0.24603174603174605,0.25,0.4444444444444444,128626,90,23,GCN
0.3333333333333333,0.35714285714285715,0.40740740740740744,0.5,0.2777777777777778,1585,106,27,GCN
0.5,0.6111111111111112,0.6785714285714286,0.5,0.7857142857142857,174429,111,28,GCN
0.7142857142857143,0.8181818181818181,0.7722222222222223,0.6923076923076923,1.0,115325,110,28,GCN
0.5,0.14285714285714288,0.41428571428571426,0.25,0.1,147488,95,24,GCN
0.6521739130434783,0.6923076923076923,0.5303030303030303,0.6,0.8181818181818182,40206,92,23,GCN
0.4166666666666667,0.4166666666666667,0.5546875,0.625,0.3125,115539,94,24,GCN
0.48148148148148145,0.125,0.23015873015873017,0.1,0.16666666666666666,251931,107,27,GCN
0.25,0.39999999999999997,0.3984375,0.2727272727272727,0.75,78749,93,24,GCN
0.6666666666666666,0.7647058823529412,0.6638655462184875,0.7647058823529411,0.7647058823529411,65680,96,24,GCN
0.5882352941176471,0.6111111111111112,0.7310606060606061,0.7857142857142857,0.5,27834,132,34,GCN
0.7575757575757576,0.8571428571428571,0.5972222222222223,0.75,1.0,64839,129,33,GCN
0.5,0.43750000000000006,0.6071428571428572,0.3888888888888889,0.5,13440,144,36,GCN
0.6129032258064516,0.7391304347826088,0.7606837606837608,0.6071428571428571,0.9444444444444444,211435,121,31,GCN
0.42857142857142855,0.4444444444444444,0.5279720279720279,0.34782608695652173,0.6153846153846154,79433,139,35,GCN
0.6666666666666666,0.0,0.47325102880658443,0.0,0.0,213243,143,36,GCN
0.5517241379310345,0.606060606060606,0.6428571428571428,0.5555555555555556,0.6666666666666666,29409,112,29,GCN
0.5142857142857142,0.6222222222222223,0.5471014492753623,0.6363636363636364,0.6086956521739131,44756,139,35,GCN
0.6451612903225806,0.7317073170731706,0.5181818181818183,0.7142857142857143,0.75,220840,123,31,GCN
0.4838709677419355,0.3333333333333333,0.4915966386554622,0.4,0.2857142857142857,99094,122,31,GCN
0.5151515151515151,0.6190476190476191,0.7555555555555555,0.48148148148148145,0.8666666666666667,253973,132,33,GCN
0.6842105263157895,0.7931034482758621,0.5710144927536231,0.6571428571428571,1.0,27589,150,38,GCN
0.71875,0.8363636363636364,0.6302083333333333,0.7419354838709677,0.9583333333333334,11527,124,32,GCN
0.5294117647058824,0.68,0.3675889328063241,0.6296296296296297,0.7391304347826086,64720,132,34,GCN
0.5862068965517241,0.4,0.6813725490196079,0.5,0.3333333333333333,259307,114,29,GCN
0.6216216216216216,0.7586206896551725,0.5484848484848485,0.6111111111111112,1.0,209756,144,37,GCN
0.5862068965517241,0.45454545454545453,0.6210526315789473,0.4166666666666667,0.5,219660,114,29,GCN
0.5757575757575758,0.7307692307692307,0.7142857142857143,0.6129032258064516,0.9047619047619048,189702,129,33,GCN
0.8,0.888888888888889,0.4375,0.8,1.0,92428,117,30,GCN
0.5806451612903226,0.0,0.6863636363636364,0.0,0.0,167513,124,31,GCN
0.6756756756756757,0.7857142857142856,0.7166666666666667,0.7096774193548387,0.88,77286,144,37,GCN
0.7333333333333333,0.7647058823529412,0.7285067873303167,0.7647058823529411,0.7647058823529411,156037,118,30,GCN
0.6060606060606061,0.7450980392156863,0.5515873015873016,0.6333333333333333,0.9047619047619048,82456,129,33,GCN
0.5405405405405406,0.5853658536585367,0.5545454545454546,0.46153846153846156,0.8,178933,145,37,GCN
0.5806451612903226,0.6976744186046512,0.5303030303030303,0.7142857142857143,0.6818181818181818,229443,121,31,GCN
0.48936170212765956,0.6571428571428571,0.6080586080586081,0.5227272727272727,0.8846153846153846,151503,185,47,GCN
0.7142857142857143,0.7999999999999999,0.6049382716049383,0.7272727272727273,0.8888888888888888,108145,168,42,GCN
0.6585365853658537,0.5625,0.5861244019138756,0.6923076923076923,0.47368421052631576,27142,161,41,GCN
0.7045454545454546,0.0,0.421875,0.0,0.0,229207,172,44,GCN
0.6428571428571429,0.761904761904762,0.619753086419753,0.6666666666666666,0.8888888888888888,18143,165,42,GCN
0.5238095238095238,0.6666666666666666,0.6453089244851259,0.5405405405405406,0.8695652173913043,10059,164,42,GCN
0.5476190476190477,0.6779661016949153,0.6113636363636363,0.5405405405405406,0.9090909090909091,46087,167,42,GCN
0.5,0.2857142857142857,0.46081504702194354,0.23529411764705882,0.36363636363636365,96479,157,40,GCN
0.44680851063829785,0.2777777777777778,0.45108695652173914,0.4166666666666667,0.20833333333333334,73261,187,47,GCN
0.7358490566037735,0.8478260869565216,0.5813008130081301,0.7647058823529411,0.9512195121951219,180733,212,53,GCN
0.6153846153846154,0.7142857142857143,0.6502976190476191,0.5952380952380952,0.8928571428571429,52327,206,52,GCN
0.6829268292682927,0.7868852459016393,0.6274509803921569,0.6486486486486487,1.0,185239,164,41,GCN
0.4716981132075472,0.6111111111111112,0.40029325513196484,0.5365853658536586,0.7096774193548387,212625,208,53,GCN
0.4883720930232558,0.6562499999999999,0.5239130434782608,0.5121951219512195,0.9130434782608695,93655,168,43,GCN
0.5609756097560976,0.47058823529411764,0.5980392156862746,0.47058823529411764,0.47058823529411764,92970,160,41,GCN
0.5833333333333334,0.7142857142857144,0.4861111111111111,0.7352941176470589,0.6944444444444444,116934,191,48,GCN
0.6274509803921569,0.7654320987654321,0.5806451612903225,0.62,1.0,148197,203,51,GCN
0.48,0.5666666666666667,0.6146010186757215,0.4146341463414634,0.8947368421052632,41125,196,50,GCN
0.56,0.6451612903225806,0.6022544283413849,0.5714285714285714,0.7407407407407407,14259,200,50,GCN
0.42857142857142855,0.3684210526315789,0.4513888888888889,0.5,0.2916666666666667,79687,165,42,GCN
0.5,0.6071428571428571,0.5010351966873706,0.4857142857142857,0.8095238095238095,251785,175,44,GCN
0.6428571428571429,0.7457627118644068,0.5994694960212201,0.7333333333333333,0.7586206896551724,100885,168,42,GCN
0.5094339622641509,0.6749999999999999,0.5071428571428571,0.5192307692307693,0.9642857142857143,151,212,53,GCN
0.5652173913043478,0.6969696969696969,0.6170634920634921,0.6052631578947368,0.8214285714285714,50537,180,46,GCN
0.5384615384615384,0.39999999999999997,0.4742857142857143,0.375,0.42857142857142855,260844,155,39,GCN
0.45348837209302323,0.5840707964601771,0.5119047619047619,0.4782608695652174,0.75,107984,342,86,GCN
0.8082191780821918,0.8923076923076922,0.43333333333333335,0.8285714285714286,0.9666666666666667,189526,289,73,GCN
0.5846153846153846,0.674698795180723,0.5657142857142857,0.5833333333333334,0.8,132915,259,65,GCN
0.47692307692307695,0.5952380952380952,0.49053030303030304,0.4807692307692308,0.78125,60483,260,65,GCN
0.7941176470588235,0.8793103448275863,0.6839677047289504,0.7846153846153846,1.0,34388,268,68,GCN
0.6666666666666666,0.35714285714285715,0.6279809220985691,0.45454545454545453,0.29411764705882354,35578,215,54,GCN
0.6507936507936508,0.7708333333333333,0.5498891352549888,0.6727272727272727,0.9024390243902439,42966,250,63,GCN
0.43333333333333335,0.5142857142857143,0.4478114478114479,0.4864864864864865,0.5454545454545454,199843,236,60,GCN
0.5,0.619718309859155,0.5652173913043479,0.55,0.7096774193548387,223949,214,54,GCN
0.5454545454545454,0.6728971962616823,0.5283687943262412,0.6,0.7659574468085106,152746,308,77,GCN
0.6891891891891891,0.8130081300813008,0.36459330143540664,0.7352941176470589,0.9090909090909091,245980,296,74,GCN
0.6129032258064516,0.3684210526315789,0.5763656633221851,0.4666666666666667,0.30434782608695654,48244,248,62,GCN
0.631578947368421,0.6888888888888889,0.6453846153846153,0.775,0.62,54625,300,76,GCN
0.573170731707317,0.5070422535211269,0.6144144144144145,0.5294117647058824,0.4864864864864865,257017,328,82,GCN
