accuracy,f1,roc_auc,precision,recall,userId,train_size,test_size,model
0.2857142857142857,0.4444444444444445,0.25,0.4,0.5,57096,24,7,GraphSAGE
0.42857142857142855,0.6,0.3,0.6,0.6,218379,24,7,GraphSAGE
0.5,0.6666666666666665,0.0,0.6,0.75,216752,23,6,GraphSAGE
0.42857142857142855,0.5,0.5833333333333333,0.4,0.6666666666666666,134737,24,7,GraphSAGE
0.2857142857142857,0.28571428571428575,0.5,0.5,0.2,68479,24,7,GraphSAGE
0.2857142857142857,0.0,0.3,0.0,0.0,156954,25,7,GraphSAGE
0.42857142857142855,0.5,0.41666666666666663,0.4,0.6666666666666666,49497,25,7,GraphSAGE
0.2857142857142857,0.28571428571428575,0.3,0.2,0.5,8696,26,7,GraphSAGE
0.6666666666666666,0.8000000000000002,0.6,0.8,0.8,163693,23,6,GraphSAGE
0.5714285714285714,0.6666666666666665,0.6666666666666667,0.6,0.75,94540,24,7,GraphSAGE
0.0,,,,,80931,23,6,GraphSAGE
0.5714285714285714,0.0,0.6,0.0,0.0,175337,26,7,GraphSAGE
0.5714285714285714,0.0,0.3,0.0,0.0,81901,24,7,GraphSAGE
0.6666666666666666,0.5,0.6666666666666666,1.0,0.3333333333333333,98000,23,6,GraphSAGE
0.7142857142857143,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,113325,25,7,GraphSAGE
0.5714285714285714,0.6666666666666666,0.41666666666666663,0.5,1.0,165320,26,7,GraphSAGE
0.8571428571428571,0.888888888888889,1.0,0.8,1.0,51030,24,7,GraphSAGE
0.14285714285714285,0.25,0.16666666666666663,0.14285714285714285,1.0,51807,28,7,GraphSAGE
0.5,0.6666666666666666,0.41666666666666663,0.6666666666666666,0.6666666666666666,249297,30,8,GraphSAGE
0.5,0.5,0.5333333333333333,0.4,0.6666666666666666,57735,32,8,GraphSAGE
0.25,0.4,0.0625,0.3333333333333333,0.5,250722,32,8,GraphSAGE
0.5,0.6,0.4,0.6,0.6,152769,32,8,GraphSAGE
0.5,0.3333333333333333,0.375,0.5,0.25,57604,28,8,GraphSAGE
0.5,0.3333333333333333,0.8125,0.5,0.25,95847,31,8,GraphSAGE
0.75,0.8571428571428571,0.8333333333333333,0.75,1.0,177442,28,8,GraphSAGE
0.5,0.6666666666666666,0.5,0.6666666666666666,0.6666666666666666,481,32,8,GraphSAGE
0.375,0.4444444444444445,0.375,0.4,0.5,82327,31,8,GraphSAGE
0.625,0.7692307692307692,0.5,0.7142857142857143,0.8333333333333334,224792,32,8,GraphSAGE
0.375,0.5454545454545454,0.39999999999999997,0.375,1.0,74528,29,8,GraphSAGE
0.75,0.8,0.625,0.6666666666666666,1.0,152293,28,8,GraphSAGE
0.625,0.5714285714285715,0.7333333333333333,0.5,0.6666666666666666,89868,28,8,GraphSAGE
0.0,,,,,233797,28,7,GraphSAGE
0.5,0.6,0.6,0.42857142857142855,1.0,100780,29,8,GraphSAGE
0.625,0.6666666666666666,0.75,1.0,0.5,141529,29,8,GraphSAGE
0.5,0.3333333333333333,0.625,0.5,0.25,134663,32,8,GraphSAGE
0.625,0.7272727272727273,0.875,0.5714285714285714,1.0,41450,29,8,GraphSAGE
0.5714285714285714,0.4,0.5833333333333333,0.5,0.3333333333333333,4241,27,7,GraphSAGE
0.75,0.5,0.8666666666666667,1.0,0.3333333333333333,12745,31,8,GraphSAGE
0.625,0.7272727272727272,0.6666666666666667,0.6666666666666666,0.8,31309,32,8,GraphSAGE
0.375,0.0,0.19999999999999996,0.0,0.0,183847,32,8,GraphSAGE
0.42857142857142855,0.5,0.41666666666666663,0.4,0.6666666666666666,88759,27,7,GraphSAGE
0.75,0.6666666666666666,0.625,1.0,0.5,59458,29,8,GraphSAGE
0.375,,,,,264080,32,8,GraphSAGE
0.6666666666666666,0.7692307692307693,0.8,0.625,1.0,101780,35,9,GraphSAGE
0.4,0.5,0.33333333333333337,0.6,0.42857142857142855,124678,36,10,GraphSAGE
0.6666666666666666,0.8,0.7777777777777778,0.6666666666666666,1.0,153299,36,9,GraphSAGE
0.8,0.8571428571428571,0.8095238095238095,0.8571428571428571,0.8571428571428571,123015,38,10,GraphSAGE
0.4,0.5714285714285715,0.375,0.5,0.6666666666666666,7395,38,10,GraphSAGE
0.6666666666666666,0.7692307692307692,0.6428571428571428,0.8333333333333334,0.7142857142857143,134447,35,9,GraphSAGE
0.5555555555555556,0.0,0.9500000000000001,0.0,0.0,2574,35,9,GraphSAGE
0.5555555555555556,0.3333333333333333,0.5555555555555555,0.3333333333333333,0.3333333333333333,160714,32,9,GraphSAGE
0.6666666666666666,0.6666666666666665,0.75,0.75,0.6,101302,32,9,GraphSAGE
0.6666666666666666,0.7692307692307692,0.888888888888889,0.7142857142857143,0.8333333333333334,206911,36,9,GraphSAGE
0.2,0.2,0.4375,0.5,0.125,172426,37,10,GraphSAGE
0.4444444444444444,0.6153846153846153,0.5,0.4444444444444444,1.0,14228,36,9,GraphSAGE
0.5555555555555556,0.0,0.35714285714285715,0.0,0.0,143607,35,9,GraphSAGE
0.4,0.5,0.5833333333333334,0.5,0.5,100547,37,10,GraphSAGE
0.7,0.8235294117647058,0.4761904761904762,0.7,1.0,104582,38,10,GraphSAGE
0.8,0.888888888888889,0.9375,0.8,1.0,133224,38,10,GraphSAGE
0.6,0.7499999999999999,0.375,0.6,1.0,9487,37,10,GraphSAGE
0.3333333333333333,0.4,0.4444444444444444,0.5,0.3333333333333333,240808,33,9,GraphSAGE
0.6666666666666666,0.4,0.7,1.0,0.25,166320,33,9,GraphSAGE
0.7,0.8235294117647058,0.5238095238095238,0.7,1.0,170671,38,10,GraphSAGE
0.5,0.6666666666666666,0.52,0.5,1.0,64804,38,10,GraphSAGE
0.4444444444444444,0.4444444444444444,0.33333333333333337,0.3333333333333333,0.6666666666666666,43030,35,9,GraphSAGE
0.5555555555555556,0.6,0.7,0.6,0.6,161350,32,9,GraphSAGE
0.8333333333333334,0.0,0.5,0.0,0.0,17903,45,12,GraphSAGE
0.6363636363636364,0.7777777777777778,0.33333333333333337,0.7777777777777778,0.7777777777777778,132871,44,11,GraphSAGE
0.6,0.7499999999999999,0.5833333333333334,0.6,1.0,260519,39,10,GraphSAGE
0.7,0.8,0.875,0.6666666666666666,1.0,2258,40,10,GraphSAGE
0.6363636363636364,0.75,0.75,0.75,0.75,31568,43,11,GraphSAGE
0.36363636363636365,0.0,0.19999999999999996,0.0,0.0,161209,40,11,GraphSAGE
0.7272727272727273,0.7272727272727273,0.8214285714285714,1.0,0.5714285714285714,27544,44,11,GraphSAGE
0.8,0.888888888888889,0.625,0.8,1.0,194156,40,10,GraphSAGE
0.4166666666666667,0.36363636363636365,0.45714285714285713,0.5,0.2857142857142857,101876,46,12,GraphSAGE
0.7,0.8235294117647058,0.4285714285714286,0.7,1.0,84803,40,10,GraphSAGE
0.36363636363636365,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.16666666666666666,168900,41,11,GraphSAGE
0.9090909090909091,0.0,0.9,0.0,0.0,13638,41,11,GraphSAGE
0.6666666666666666,0.33333333333333337,0.5428571428571428,1.0,0.2,230666,44,12,GraphSAGE
0.36363636363636365,0.22222222222222224,0.3214285714285714,0.5,0.14285714285714285,208545,43,11,GraphSAGE
0.75,0.8421052631578948,0.8,0.8888888888888888,0.8,218342,44,12,GraphSAGE
0.45454545454545453,0.5714285714285714,0.5357142857142857,0.5714285714285714,0.5714285714285714,148958,41,11,GraphSAGE
0.7272727272727273,0.8235294117647058,0.6785714285714286,0.7,1.0,178748,44,11,GraphSAGE
0.7272727272727273,0.7692307692307692,0.6785714285714286,0.8333333333333334,0.7142857142857143,121924,43,11,GraphSAGE
0.25,0.4,0.7037037037037037,0.25,1.0,133818,44,12,GraphSAGE
0.6363636363636364,0.7142857142857143,0.6071428571428571,0.7142857142857143,0.7142857142857143,230102,41,11,GraphSAGE
0.45454545454545453,0.625,0.5,0.45454545454545453,1.0,133583,42,11,GraphSAGE
0.6363636363636364,0.0,0.7857142857142856,0.0,0.0,170380,44,11,GraphSAGE
0.7272727272727273,0.7999999999999999,0.75,0.75,0.8571428571428571,160499,41,11,GraphSAGE
0.5454545454545454,0.4444444444444445,0.4666666666666667,0.5,0.4,148095,40,11,GraphSAGE
0.4166666666666667,0.5333333333333333,0.4571428571428572,0.4,0.8,13744,45,12,GraphSAGE
0.6666666666666666,0.0,0.3125,0.0,0.0,177635,48,12,GraphSAGE
0.7142857142857143,0.7999999999999999,0.7575757575757577,0.8888888888888888,0.7272727272727273,226425,55,14,GraphSAGE
0.2857142857142857,0.375,0.19999999999999996,0.42857142857142855,0.3333333333333333,11812,52,14,GraphSAGE
0.7857142857142857,0.7999999999999999,0.7083333333333334,0.8571428571428571,0.75,37439,55,14,GraphSAGE
0.7857142857142857,0.8421052631578948,0.75,0.7272727272727273,1.0,199977,53,14,GraphSAGE
0.5,0.4615384615384615,0.5416666666666667,0.6,0.375,204491,55,14,GraphSAGE
0.35714285714285715,0.47058823529411764,0.41666666666666663,0.4444444444444444,0.5,86312,54,14,GraphSAGE
0.7857142857142857,0.8695652173913044,0.5,0.7692307692307693,1.0,173502,52,14,GraphSAGE
0.3076923076923077,0.1818181818181818,0.40909090909090906,0.1111111111111111,0.5,3589,48,13,GraphSAGE
0.7857142857142857,0.8799999999999999,0.7083333333333333,0.8461538461538461,0.9166666666666666,146823,52,14,GraphSAGE
0.6428571428571429,0.761904761904762,0.5833333333333334,0.6153846153846154,1.0,18255,52,14,GraphSAGE
0.75,0.5714285714285715,0.4571428571428572,1.0,0.4,21077,48,12,GraphSAGE
0.7692307692307693,0.7272727272727273,0.7142857142857143,1.0,0.5714285714285714,13052,52,13,GraphSAGE
0.6666666666666666,0.0,0.33333333333333337,0.0,0.0,161005,48,12,GraphSAGE
0.6428571428571429,0.5454545454545454,0.7083333333333334,0.6,0.5,80710,53,14,GraphSAGE
0.6428571428571429,0.7826086956521738,0.47500000000000003,0.6923076923076923,0.9,107139,55,14,GraphSAGE
0.6923076923076923,0.7499999999999999,0.7619047619047619,0.6,1.0,38750,52,13,GraphSAGE
0.7692307692307693,0.8695652173913043,0.08333333333333333,0.9090909090909091,0.8333333333333334,118656,52,13,GraphSAGE
0.5333333333333333,0.631578947368421,0.5892857142857142,0.5,0.8571428571428571,69572,56,15,GraphSAGE
0.5384615384615384,0.6666666666666666,0.4285714285714286,0.5,1.0,74929,51,13,GraphSAGE
0.38461538461538464,0.4285714285714285,0.6666666666666667,0.75,0.3,68670,50,13,GraphSAGE
0.8461538461538461,0.6666666666666666,0.5277777777777778,1.0,0.5,26156,52,13,GraphSAGE
0.5384615384615384,0.7000000000000001,0.42499999999999993,0.5833333333333334,0.875,43055,50,13,GraphSAGE
0.5714285714285714,0.625,0.6222222222222222,0.45454545454545453,1.0,96468,54,14,GraphSAGE
0.6153846153846154,0.6153846153846154,0.725,0.8,0.5,23702,48,13,GraphSAGE
0.5625,0.3636363636363636,0.873015873015873,1.0,0.2222222222222222,165008,61,16,GraphSAGE
0.3333333333333333,0.4444444444444444,0.4090909090909091,0.5714285714285714,0.36363636363636365,59612,57,15,GraphSAGE
0.5882352941176471,0.7407407407407407,0.5428571428571429,0.5882352941176471,1.0,243874,65,17,GraphSAGE
0.625,0.7692307692307692,0.5,0.7142857142857143,0.8333333333333334,158418,63,16,GraphSAGE
0.5625,0.631578947368421,0.5625,0.5454545454545454,0.75,132171,60,16,GraphSAGE
0.1875,0.23529411764705882,0.16363636363636364,0.16666666666666666,0.4,206315,61,16,GraphSAGE
0.9411764705882353,0.9696969696969697,0.8125,0.9411764705882353,1.0,36251,66,17,GraphSAGE
0.5,0.6,0.5166666666666666,0.6,0.6,37108,63,16,GraphSAGE
0.7333333333333333,0.846153846153846,0.7045454545454546,0.7333333333333333,1.0,212772,59,15,GraphSAGE
0.3333333333333333,0.5,0.12987012987012989,0.35294117647058826,0.8571428571428571,196246,70,18,GraphSAGE
0.3888888888888889,0.5217391304347826,0.5432098765432098,0.42857142857142855,0.6666666666666666,31629,69,18,GraphSAGE
0.6111111111111112,0.7586206896551724,0.45833333333333337,0.6470588235294118,0.9166666666666666,126005,68,18,GraphSAGE
0.5555555555555556,0.6,0.55,0.6,0.6,189918,68,18,GraphSAGE
0.5,0.6363636363636364,0.23809523809523814,0.5384615384615384,0.7777777777777778,263564,63,16,GraphSAGE
0.5333333333333333,0.6666666666666666,0.5178571428571428,0.5,1.0,107721,60,15,GraphSAGE
0.5294117647058824,0.42857142857142855,0.5416666666666666,0.5,0.375,1900,65,17,GraphSAGE
0.8,0.6666666666666666,0.8333333333333334,1.0,0.5,209024,60,15,GraphSAGE
0.7058823529411765,0.8148148148148148,0.5666666666666667,0.7333333333333333,0.9166666666666666,187974,67,17,GraphSAGE
0.47058823529411764,0.0,0.33333333333333337,0.0,0.0,216255,67,17,GraphSAGE
0.8823529411764706,0.9375,0.7666666666666666,0.8823529411764706,1.0,17756,68,17,GraphSAGE
0.23529411764705882,0.38095238095238093,0.3285714285714285,0.2857142857142857,0.5714285714285714,113726,67,17,GraphSAGE
0.6875,0.5454545454545454,0.7936507936507936,0.75,0.42857142857142855,178619,60,16,GraphSAGE
0.4375,0.3076923076923077,0.375,0.4,0.25,48607,62,16,GraphSAGE
0.4375,0.30769230769230765,0.4833333333333333,0.2857142857142857,0.3333333333333333,140006,63,16,GraphSAGE
0.4,0.0,0.46875,0.0,0.0,98213,79,20,GraphSAGE
0.5238095238095238,0.375,0.7592592592592593,0.75,0.25,31962,84,21,GraphSAGE
0.3684210526315789,0.33333333333333326,0.3863636363636364,0.3,0.375,187347,74,19,GraphSAGE
0.6842105263157895,0.7500000000000001,0.8295454545454545,0.6923076923076923,0.8181818181818182,49227,74,19,GraphSAGE
0.5714285714285714,0.6896551724137931,0.701923076923077,0.625,0.7692307692307693,216676,82,21,GraphSAGE
0.6,0.6666666666666666,0.5595238095238095,0.8,0.5714285714285714,545,76,20,GraphSAGE
0.7142857142857143,0.25,0.5111111111111111,0.5,0.16666666666666666,249938,82,21,GraphSAGE
0.8,0.8666666666666666,0.5476190476190477,0.8125,0.9285714285714286,153761,76,20,GraphSAGE
0.6666666666666666,0.8,0.5333333333333333,0.7,0.9333333333333333,269242,82,21,GraphSAGE
0.6190476190476191,0.3333333333333333,0.3846153846153846,0.5,0.25,245148,81,21,GraphSAGE
0.5909090909090909,0.7272727272727273,0.6,0.5714285714285714,1.0,16288,88,22,GraphSAGE
0.5555555555555556,0.5,0.5625,0.5,0.5,51423,72,18,GraphSAGE
0.6,0.3333333333333333,0.5625,0.5,0.25,257370,76,20,GraphSAGE
0.55,0.5263157894736842,0.8571428571428572,0.8333333333333334,0.38461538461538464,45861,80,20,GraphSAGE
0.7368421052631579,0.0,0.4714285714285714,0.0,0.0,128929,76,19,GraphSAGE
0.8571428571428571,0.888888888888889,0.9423076923076923,0.8571428571428571,0.9230769230769231,217283,83,21,GraphSAGE
0.7222222222222222,0.8,0.625,0.7692307692307693,0.8333333333333334,212225,71,18,GraphSAGE
0.7142857142857143,0.8235294117647058,0.5888888888888889,0.7368421052631579,0.9333333333333333,184285,80,21,GraphSAGE
0.4444444444444444,0.5454545454545455,0.5974025974025974,0.4,0.8571428571428571,98258,72,18,GraphSAGE
0.7,0.823529411764706,0.375,0.7777777777777778,0.875,73951,79,20,GraphSAGE
0.7272727272727273,0.8421052631578948,0.48611111111111116,0.8,0.8888888888888888,150842,85,22,GraphSAGE
0.7368421052631579,0.28571428571428575,0.7708333333333333,0.25,0.3333333333333333,108891,76,19,GraphSAGE
0.7619047619047619,0.8387096774193548,0.7788461538461539,0.7222222222222222,1.0,50554,81,21,GraphSAGE
0.5789473684210527,0.7142857142857143,0.5909090909090909,0.5882352941176471,0.9090909090909091,219541,74,19,GraphSAGE
0.47619047619047616,0.6451612903225806,0.5925925925925926,0.5263157894736842,0.8333333333333334,3886,83,21,GraphSAGE
0.5,0.6666666666666666,0.41558441558441556,0.5625,0.8181818181818182,264916,71,18,GraphSAGE
0.7692307692307693,0.25,0.6842105263157895,1.0,0.14285714285714285,136472,101,26,GraphSAGE
0.5,0.6486486486486486,0.5595238095238095,0.5217391304347826,0.8571428571428571,58734,102,26,GraphSAGE
0.5185185185185185,0.23529411764705885,0.5056818181818181,0.3333333333333333,0.18181818181818182,243176,108,27,GraphSAGE
0.64,0.4,0.8,0.6,0.3,262815,97,25,GraphSAGE
0.64,0.7692307692307693,0.6319444444444444,0.6521739130434783,0.9375,57999,96,25,GraphSAGE
0.6923076923076923,0.0,0.6691729323308271,0.0,0.0,141006,102,26,GraphSAGE
0.5769230769230769,0.26666666666666666,0.34545454545454546,0.5,0.18181818181818182,46272,104,26,GraphSAGE
0.56,0.6857142857142857,0.6688311688311688,0.5714285714285714,0.8571428571428571,226047,96,25,GraphSAGE
0.6296296296296297,0.7619047619047621,0.4235294117647058,0.64,0.9411764705882353,246019,106,27,GraphSAGE
0.6071428571428571,0.4761904761904762,0.7230769230769231,0.625,0.38461538461538464,48762,110,28,GraphSAGE
0.7391304347826086,0.7692307692307692,0.7727272727272727,0.7142857142857143,0.8333333333333334,32226,88,23,GraphSAGE
0.6521739130434783,0.0,0.28888888888888886,0.0,0.0,235766,91,23,GraphSAGE
0.4230769230769231,0.5161290322580645,0.5437500000000001,0.38095238095238093,0.8,208686,100,26,GraphSAGE
0.6666666666666666,0.7272727272727272,0.6851851851851852,0.8,0.6666666666666666,227516,105,27,GraphSAGE
0.43478260869565216,0.380952380952381,0.49999999999999994,0.3333333333333333,0.4444444444444444,128626,90,23,GraphSAGE
0.48148148148148145,0.5625000000000001,0.5246913580246914,0.6428571428571429,0.5,1585,106,27,GraphSAGE
0.6071428571428571,0.6857142857142857,0.7244897959183674,0.5714285714285714,0.8571428571428571,174429,111,28,GraphSAGE
0.7142857142857143,0.8181818181818181,0.7111111111111111,0.6923076923076923,1.0,115325,110,28,GraphSAGE
0.5416666666666666,0.15384615384615383,0.6428571428571429,0.3333333333333333,0.1,147488,95,24,GraphSAGE
0.5217391304347826,0.6451612903225806,0.6742424242424242,0.5,0.9090909090909091,40206,92,23,GraphSAGE
0.5416666666666666,0.6206896551724138,0.59375,0.6923076923076923,0.5625,115539,94,24,GraphSAGE
0.7777777777777778,0.0,0.4920634920634921,0.0,0.0,251931,107,27,GraphSAGE
0.3333333333333333,0.4666666666666667,0.46875,0.3181818181818182,0.875,78749,93,24,GraphSAGE
0.7083333333333334,0.8292682926829268,0.6386554621848739,0.7083333333333334,1.0,65680,96,24,GraphSAGE
0.5588235294117647,0.5454545454545455,0.6325757575757576,0.8181818181818182,0.4090909090909091,27834,132,34,GraphSAGE
0.7272727272727273,0.8363636363636364,0.6990740740740741,0.7419354838709677,0.9583333333333334,64839,129,33,GraphSAGE
0.6111111111111112,0.0,0.4707792207792208,0.0,0.0,13440,144,36,GraphSAGE
0.6451612903225806,0.7659574468085107,0.7478632478632478,0.6206896551724138,1.0,211435,121,31,GraphSAGE
0.6571428571428571,0.4,0.5384615384615384,0.5714285714285714,0.3076923076923077,79433,139,35,GraphSAGE
0.75,0.0,0.5473251028806584,0.0,0.0,213243,143,36,GraphSAGE
0.4482758620689655,0.3846153846153846,0.4666666666666667,0.45454545454545453,0.3333333333333333,29409,112,29,GraphSAGE
0.5142857142857142,0.6046511627906976,0.4927536231884057,0.65,0.5652173913043478,44756,139,35,GraphSAGE
0.7096774193548387,0.7999999999999999,0.6363636363636364,0.72,0.9,220840,123,31,GraphSAGE
0.5483870967741935,0.41666666666666663,0.542016806722689,0.5,0.35714285714285715,99094,122,31,GraphSAGE
0.6363636363636364,0.7000000000000001,0.6777777777777778,0.56,0.9333333333333333,253973,132,33,GraphSAGE
0.6052631578947368,0.7540983606557378,0.5971014492753624,0.6052631578947368,1.0,27589,150,38,GraphSAGE
0.75,0.8518518518518519,0.5572916666666667,0.7666666666666667,0.9583333333333334,11527,124,32,GraphSAGE
0.5588235294117647,0.7058823529411765,0.43873517786561267,0.6428571428571429,0.782608695652174,64720,132,34,GraphSAGE
0.6896551724137931,0.4,0.6666666666666666,1.0,0.25,259307,114,29,GraphSAGE
0.5945945945945946,0.7457627118644068,0.5363636363636364,0.5945945945945946,1.0,209756,144,37,GraphSAGE
0.6551724137931034,0.0,0.2736842105263158,0.0,0.0,219660,114,29,GraphSAGE
0.5757575757575758,0.7307692307692307,0.8095238095238095,0.6129032258064516,0.9047619047619048,189702,129,33,GraphSAGE
0.8,0.888888888888889,0.5972222222222222,0.8,1.0,92428,117,30,GraphSAGE
0.6451612903225806,0.0,0.55,0.0,0.0,167513,124,31,GraphSAGE
0.7567567567567568,0.8474576271186441,0.7533333333333333,0.7352941176470589,1.0,77286,144,37,GraphSAGE
0.5666666666666667,0.6976744186046512,0.6334841628959276,0.5769230769230769,0.8823529411764706,156037,118,30,GraphSAGE
0.696969696969697,0.7999999999999999,0.6547619047619047,0.6896551724137931,0.9523809523809523,82456,129,33,GraphSAGE
0.4594594594594595,0.5238095238095238,0.6151515151515151,0.4074074074074074,0.7333333333333333,178933,145,37,GraphSAGE
0.7419354838709677,0.8333333333333333,0.5303030303030303,0.7692307692307693,0.9090909090909091,229443,121,31,GraphSAGE
0.5957446808510638,0.6984126984126985,0.5146520146520147,0.5945945945945946,0.8461538461538461,151503,185,47,GraphSAGE
0.6666666666666666,0.7878787878787878,0.5802469135802468,0.6666666666666666,0.9629629629629629,108145,168,42,GraphSAGE
0.43902439024390244,0.2580645161290323,0.4904306220095694,0.3333333333333333,0.21052631578947367,27142,161,41,GraphSAGE
0.7272727272727273,0.0,0.5416666666666666,0.0,0.0,229207,172,44,GraphSAGE
0.6428571428571429,0.782608695652174,0.6148148148148148,0.6428571428571429,1.0,18143,165,42,GraphSAGE
0.5476190476190477,0.6885245901639344,0.562929061784897,0.5526315789473685,0.9130434782608695,10059,164,42,GraphSAGE
0.5238095238095238,0.6551724137931034,0.5272727272727272,0.5277777777777778,0.8636363636363636,46087,167,42,GraphSAGE
0.725,0.4210526315789474,0.6018808777429467,0.5,0.36363636363636365,96479,157,40,GraphSAGE
0.48936170212765956,0.4782608695652174,0.5471014492753623,0.5,0.4583333333333333,73261,187,47,GraphSAGE
0.6981132075471698,0.8222222222222222,0.5548780487804877,0.7551020408163265,0.9024390243902439,180733,212,53,GraphSAGE
0.5192307692307693,0.6575342465753424,0.6294642857142857,0.5333333333333333,0.8571428571428571,52327,206,52,GraphSAGE
0.6341463414634146,0.7540983606557377,0.7696078431372548,0.6216216216216216,0.9583333333333334,185239,164,41,GraphSAGE
0.660377358490566,0.7567567567567568,0.5073313782991202,0.6511627906976745,0.9032258064516129,212625,208,53,GraphSAGE
0.5348837209302325,0.6969696969696969,0.6630434782608695,0.5348837209302325,1.0,93655,168,43,GraphSAGE
0.6097560975609756,0.42857142857142855,0.676470588235294,0.5454545454545454,0.35294117647058826,92970,160,41,GraphSAGE
0.625,0.75,0.48148148148148145,0.75,0.75,116934,191,48,GraphSAGE
0.6078431372549019,0.7560975609756097,0.4967741935483871,0.6078431372549019,1.0,148197,203,51,GraphSAGE
0.56,0.47619047619047616,0.6264855687606112,0.43478260869565216,0.5263157894736842,41125,196,50,GraphSAGE
0.5,0.5901639344262295,0.5249597423510466,0.5294117647058824,0.6666666666666666,14259,200,50,GraphSAGE
